1,1,1.0,129.41709899902344,44.15147018432617,56.577606201171875,-1,-1,-1,-1
2,2,408.5592041015625,198.8122100830078,42.14984130859375,64.56529235839844,-1,-1,-1,-1
3,3,468.0941162109375,290.44549560546875,79.9765625,101.328369140625,-1,-1,-1,-1
5,4,376.55438232421875,197.95237731933594,35.0621337890625,67.08815002441406,-1,-1,-1,-1
6,5,317.9940490722656,85.51100158691406,64.5797119140625,80.171142578125,-1,-1,-1,-1
7,6,328.4456787109375,185.27908325195312,50.78076171875,77.331298828125,-1,-1,-1,-1
8,7,311.6790466308594,182.75486755371094,37.006103515625,84.36949157714844,-1,-1,-1,-1
11,8,233.96160888671875,158.26734924316406,54.37640380859375,91.7142333984375,-1,-1,-1,-1
13,9,173.54469299316406,114.49259185791016,58.475128173828125,119.79857635498047,-1,-1,-1,-1
14,10,142.29949951171875,104.08747863769531,52.644439697265625,117.2205810546875,-1,-1,-1,-1
15,11,98.53581237792969,99.07974243164062,60.83306884765625,89.60690307617188,-1,-1,-1,-1
16,12,328.93109130859375,254.91329956054688,74.085693359375,114.4273681640625,-1,-1,-1,-1
16,13,2.3340768814086914,34.86846923828125,18.882040977478027,292.83984375,-1,-1,-1,-1
17,14,349.4853210449219,281.0370788574219,52.57135009765625,76.5208740234375,-1,-1,-1,-1
17,15,2.787771224975586,93.8220443725586,62.55349922180176,99.68756866455078,-1,-1,-1,-1
18,16,1.3438820838928223,475.7901306152344,16.97252607345581,217.94223022460938,-1,-1,-1,-1
18,17,1.0,460.10302734375,79.60157775878906,247.7728271484375,-1,-1,-1,-1
21,18,263.1545104980469,101.15756225585938,36.684326171875,68.13055419921875,-1,-1,-1,-1
21,19,319.1877746582031,257.8731994628906,51.681884765625,83.5926513671875,-1,-1,-1,-1
22,20,264.39813232421875,100.66299438476562,32.8128662109375,69.14364624023438,-1,-1,-1,-1
22,21,1.0,356.0814208984375,27.082839965820312,98.27239990234375,-1,-1,-1,-1
22,22,259.5921325683594,136.83905029296875,32.51043701171875,71.01617431640625,-1,-1,-1,-1
23,23,55.09419631958008,538.0463256835938,69.15673446655273,100.8741455078125,-1,-1,-1,-1
24,24,243.1280517578125,92.68534088134766,38.7166748046875,70.57524871826172,-1,-1,-1,-1
